미디어타입,제목,장소명,장소타입,장소설명,주소,위도,경도,주소_지역명
artist,소녀시대,청담골,restaurant,소녀시대가 즐겨찾는 단골집,서울특별시 강남구 선릉로148길 48,37.522697,127.04334,서울
artist,소녀시대,테라스룸,restaurant,소녀시대 서현이 다녀간 유럽 스타일 레스토랑,서울특별시 강남구 선릉로152길 37 올리브빌딩 테라스룸,37.5246112,127.0426668,서울
artist,소녀시대,10꼬르소꼬모 카페 청담점,cafe,유리와 티아라 효민이 함께 방문한 카페,서울특별시 강남구 압구정로 416,37.526893,127.042391,서울
artist,소녀시대,파지티브호텔 플래그십,restaurant,수영이 방문한 지중해식 뷰티 푸드 컬쳐 공간,서울특별시 강남구 압구정로46길 77,37.5236564,127.0345657,서울
artist,소녀시대,상계역 코코로돈까스,restaurant,써니가 방문한 사인이 있는 돈가스집,서울특별시 노원구 한글비석로 22길 30,37.660864,127.073969,서울
artist,소녀시대,애플하우스,restaurant,소녀시대 단골집인 즉석 떡볶이 맛집,서울특별시 동작구 동작대로27다길 29 2층,37.486251,126.980647,서울
artist,소녀시대,라이스&포테이토,restaurant,"소녀시대 수영, 유리가 방문한 분식집",서울특별시 동작구 흑석로 83,37.50712,126.958801,서울
artist,소녀시대,서룡,restaurant,수영이 방문한 사인이 있는 중국집,서울특별시 마포구 월드컵북로 361,37.577037,126.891445,서울
artist,소녀시대,은행골 강남역점,restaurant,소녀시대 수영이 방문한 강남초밥맛집,서울특별시 서초구 서초대로75길 34 3층,37.500493,127.025214,서울
artist,소녀시대,카나비 스트릿,cafe,지창욱이 윤아에게 손수 커피를 내려주었던 곳,서울특별시 성동구 왕십리로 136,37.549645,127.044601,서울
artist,소녀시대,장수 감자탕,restaurant,윤아가 방문한 사인이 있는 감자탕집,서울특별시 성북구 도봉로 3길 9-10,37.609991,127.029385,서울
artist,소녀시대,최군 스시,restaurant,티파니가 방문한 사인이 있는 스시집,서울특별시 송파구 백제고분로 17길 55,37.510522,127.085012,서울
artist,소녀시대,어바웃샤브 대학로점,restaurant,윤아가 방문한 사인이 있는 샤브샤브 집,서울특별시 종로구 대학로 12길 61,37.581451,127.003971,서울
artist,소녀시대,삼청화 대학로,restaurant,써니가 방문한 사인이 있는 밥집,서울특별시 종로구 대학로 12길 63,37.581241,127.003961,서울
artist,소녀시대,익선동 콤콤오락실,playground,써니와 권혁수가 방문한 오락실,서울특별시 종로구 수표로28길 23-6,37.53948,126.969285,서울
artist,소녀시대,통인스윗,cafe,서현이 방문한 사인이 있는 카페,서울특별시 종로구 자하문로 7길 50,37.579617,126.969591,서울
artist,소녀시대,남대문시장 전주식당,restaurant,"유리, 태연이 무한도전에서 방문한 식당",서울특별시 중구 남대문시장길 18-7,37.559774,126.977012,서울
artist,소녀시대,웨스턴스테이크,restaurant,윤아가 방문한 사인이 있는 스테이크집,인천광역시 부평구 부평대로 32번길 2,37.494217,126.723139,인천
artist,소녀시대,알베르베로,cafe,서현이 방문한 사인이 있는 카페,전라북도 전주시 완산구 봉곡로 115,35.811098,127.106506,전라
artist,소녀시대,카멜리아힐,playground,윤아 이니스프리 CF 촬영지,제주특별자치도 서귀포시 안덕면 병악로 166,33.28902,126.37012,제주
artist,소녀시대,커피 99.9,cafe,수영이 꿀몽을 먹고 인스타그램에 올린 카페,제주특별자치도 제주시 1100로 3173,33.469817,126.484201,제주
artist,소녀시대,수니테이블,restaurant,소녀시대 수영이 방문한 제주의 한식집,제주특별자치도 제주시 구좌읍 문주란로 33-1,33.519056,126.885866,제주
artist,소녀시대,제주 마당,restaurant,써니가 방문한 사인이 있는 갈치 맛집,제주특별자치도 제주시 도리로 50,33.498225,126.458182,제주
artist,소녀시대,카페 빠네띠에,cafe,효리네 민박2에서 윤아가 빵을 산 베이커리,제주특별자치도 제주시 신설로9길 25,33.494477,126.545728,제주
artist,소녀시대,심바카레,restaurant,효리네 민박에서 효리가 윤아를 데리고 간 곳,제주특별자치도 제주시 애월읍 금성5길 44-16,33.448379,126.302198,제주
artist,소녀시대,곽지 해수욕장,playground,효리네 민박에서 효리와 윤아가 바닷가 산책한 곳,제주특별자치도 제주시 애월읍 애월원당길,33.450912,126.305738,제주
artist,소녀시대,TONKATSU 서황,restaurant,효리네 민박에서 윤아가 점심 먹으러 간 돈가스집,제주특별자치도 제주시 애월읍 장소로 205-2,33.434428,126.379786,제주
artist,소녀시대,대교식당,restaurant,서현의 외삼촌이 운영하는 식당,충청남도 홍성군 금마면 충서로 2281,36.627135,126.734901,충청
artist,손담비,죽성드림세트장,playground,손담비 출연 드라마 드림의 촬영지,부산광역시 기장군 기장읍 죽성리 134-7,35.240998,129.24845,부산
artist,손담비,다리집 본점,restaurant,손담비가 방문한 오징어 튀김 맛집,부산광역시 수영구 남천바다로10번길 70 101호,35.146627,129.110783,부산
artist,손담비,호박 식당 한남점,restaurant,손담비와 정려원이 방문한 소고깃집,서울특별시 용산구 한남대로21길 18,37.534018,127.00622,서울
artist,손담비,어라운드 폴리,playground,손담비가 공효진등과 묵었던 제주 숙소,제주특별자치도 서귀포시 성산읍 서성일로 433,33.414971,126.835842,제주
artist,수지,삼척해수욕장,playground,당잠사에서 수지와 이종석의 바닷가 데이트,강원도 삼척시 교동,37.468892,129.168765,강원
artist,수지,해녀전복뚝배기,restaurant,속초에 와서 수지가 먹은 보양식 맛집,강원도 속초시 영랑해안길 9,38.212805,128.600772,강원
artist,수지,만석닭강정 중앙시장점,restaurant,속초 바다 보러 놀러 왔다가 닭강정 사러 온 곳,강원도 속초시 중앙로 147번길 16,38.204725,128.590178,강원
artist,수지,브릭,restaurant,수지의 캐논 CF 촬영지인 이탈리안 레스토랑,경기도 광주시 오포읍 새말길 305,37.38035,127.173592,경기
artist,수지,구둔역 폐역,station,건축학개론에서 수지랑 이제훈이 기찻길을 걷던 곳,경기도 양평군 지평면 구둔역길 3,37.437333,127.688739,경기
artist,수지,벽초지수목원,playground,수지가 K2 CF 찍었던 수목원,경기도 파주시 광탄면 부흥로 242,37.800977,126.873712,경기
artist,수지,웃다리문화촌,playground,런닝맨에서 하하와 수지 레전드짤이 만들어진 곳,경기도 평택시 서탄면 용소금각로 438-14,37.068806,127.00858,경기
artist,수지,르카페말리,cafe,함틋에서 김우빈이 기자회견하는 걸 보는 수지 장면,경상북도 울진군 죽변면 죽변중앙로 32,37.050457,129.413433,경상
artist,수지,화정떡갈비,restaurant,수지가 런닝맨에서 OX 퀴즈를 했던 떡갈비집,광주광역시 광산구 광산로29번길 6,35.139246,126.794978,광주
artist,수지,카페 수,cafe,수지 어머니가 운영했던 카페,광주광역시 북구 면앙로 127,35.177058,126.925863,광주
artist,수지,코끼리손짜장 문흥점,restaurant,수지 본가에 왔다가 먹은 동네 중식당,광주광역시 북구 호동로 67,35.177725,126.917838,광주
artist,수지,뮤즈온 바이닐펍,restaurant,Yes No Maybe 라이브 버전 찍은 LP 펍,부산광역시 해운대구 중동1로 39,35.16221,129.163617,부산
artist,수지,긴자료코 성신여대점,restaurant,수지가 다녀간 3대 돈가스가 있는 일식당,서울특별시 성북구 보문로 34가길 5,37.591743,127.019739,서울
artist,슈퍼주니어,강릉짬뽕순두부 동화가든 본점,restaurant,이특이 방문한 순두부 짬뽕 맛집,강원도 강릉시 초당순두부길77번길 15,37.791073,128.914624,강원
artist,슈퍼주니어,정든식당,restaurant,창민과 규현이 속초 갈 때마다 간다는 장칼국숫집,강원도 속초시 번영로105번길 39,38.211726,128.587878,강원
artist,슈퍼주니어,아바이식당,restaurant,슈퍼주니어 M의 게스트하우스에 나온 식당,강원도 속초시 아바이마을 1길 3-1,38.202859,128.59355,강원
artist,슈퍼주니어,속초홍게대게,restaurant,창민과 규현이 먹방 투어하면서 간 홍게 대게 집,강원도 속초시 해오름로 205,38.190071,128.600353,강원
artist,슈퍼주니어,한가족숯불닭갈비,restaurant,은혁이 식당에서 찍은 사진이 있는 닭갈비집,강원도 원주시 토지길 4,37.323464,127.957828,강원
artist,슈퍼주니어,김영이국밥,restaurant,희철이 방문한 사인이 있는 국밥집,강원도 평창군 대관령면 경강로 5193,37.680036,128.699854,강원
artist,슈퍼주니어,리스토어커피,cafe,PLAY' 앨범 자켓 사진을 찍은 카페,경기도 고양시 덕양구 권율대로 741-35,37.654517,126.880087,경기
artist,슈퍼주니어,다람쥐마을 누룽지백숙,restaurant,려욱이 방문한 사인이 있는 백숙집,경기도 고양시 일산동구 애니골길43번길 48,37.673249,126.789149,경기
artist,슈퍼주니어,약선당감자탕 일산점,restaurant,은혁이 방문한 감자탕 맛집,경기도 고양시 일산동구 정발산로 21,37.656887,126.771155,경기
artist,슈퍼주니어,서울랜드,playground,그녀는 예뻤다에서 황정음과 최시원 데이트 촬영지,경기도 과천시 광명로 181,37.433807,127.01894,경기
artist,슈퍼주니어,왈츠와 닥터만,cafe,은혁이 방문한 카페 맛집,경기도 남양주시 조안면 북한강로 856-37,37.5919204,127.3385033,경기
artist,슈퍼주니어,소리소 시골밥상,restaurant,이특이 현역 때 방문한 사인이 있는 한정식집,경기도 남양주시 진건읍 진건우회로 95-1,37.650442,127.181446,경기
artist,슈퍼주니어,김청자매운갈비찜 서현점,restaurant,동해가 방문한 사인이 있는 갈비찜 집,경기도 성남시 분당구 황새울로330번길 16 천지오피스텔 2층 ,37.382522,127.15209,경기
artist,슈퍼주니어,삼화식당,restaurant,슈퍼주니어가 찾아간 경기도 고깃집,경기도 성남시 수정구 위례서일로1길 4,37.469938,127.14958,경기
artist,슈퍼주니어,옛맛손두부청국장,restaurant,은혁이 간 수요미식회 140회에 나온 곳,경기도 수원시 영통구 매봉로49번길 3 2층,37.271481,127.036083,경기
artist,슈퍼주니어,달그락 즉석떡볶이 1호점,restaurant,떡볶이 박사 규현의 싸인이 있는 즉석 떡볶이 가게,경기도 안양시 만안구 안양로323번길 32,37.399774,126.918326,경기
artist,슈퍼주니어,문리버,restaurant,시원이 방문한 오리 백숙 맛집,경기도 양평군 강하면 전의1길 8,37.503768,127.430453,경기
artist,슈퍼주니어,에버랜드,playground,꽃미남 브로맨스 예성이 다녀간 놀이공원,경기도 용인시 처인구 포곡읍 에버랜드로 199,37.2896511,127.217242,경기
artist,슈퍼주니어,은하장,restaurant,이특이 방문한 사인이 있는 중국집,경기도 파주시 문산읍 문향로 78,37.858487,126.786019,경기
artist,슈퍼주니어,경기영어마을 파주캠퍼스,playground,슈퍼주니어 풀하우스에서 다녀간 영어마을,경기도 파주시 탄현면 얼음실로 40,37.7852355,126.703739,경기
artist,슈퍼주니어,경기영어마을 파주캠퍼스,playground,슈퍼주니어 Magic 뮤직비디오의 초반부에 나오는 야외 세트장의 촬영 장소이다.,경기도 파주시 탄현면 얼음실로 40,37.7852355,126.703739,경기
artist,슈퍼주니어,로빈의숲,restaurant,동해와 예성이 방문한 사인이 있는 바베큐 집,경기도 파주시 탄현면 장릉로 102번길 4-6,37.769169,126.709253,경기
artist,슈퍼주니어,멍게가,restaurant,규현이 인증샷찍고 간 멍게비빔밥 맛집,경상남도 통영시 동충4길 25 멍게가,34.8413645,128.4227695,경상
artist,슈퍼주니어,스시오 NC웨이브충장점,restaurant,은혁이 사인 남기고 간 광주 회전초밥 무한리필집,광주광역시 동구 중앙로 163,35.150823,126.913103,광주
artist,슈퍼주니어,상국이네,restaurant,규현이 방문한 부산 해운대 떡볶이 맛집,부산광역시 해운대구 구남로41번길 40-1,35.161993,129.162956,부산
artist,슈퍼주니어,하남돼지집 논현직영점,restaurant,규현이 고기먹고 사인을 남기고 간 삼겹살집,서울특별시 강남구 강남대로118길 17,37.50708,127.024811,서울
artist,슈퍼주니어,은행골 신사점,restaurant,슈퍼주니어 신동이 다녀간 초밥집,서울특별시 강남구 강남대로152길 42 2층,37.517978,127.022739,서울
artist,슈퍼주니어,아실라,restaurant,은혁이 방문한 소개팅 장소로도 유명한 와인바,서울특별시 강남구 강남대로98길 16,37.500688,127.028069,서울
artist,슈퍼주니어,삼다연 논현점,restaurant,슈퍼주니어 리턴즈 3 회식 장소,서울특별시 강남구 논현로149번길 6,37.518754,127.027792,서울
artist,슈퍼주니어,다모아분식,restaurant,은혁이 맛있다고 추천한 떡볶이 맛집,서울특별시 강남구 논현로150길 41,37.520121,127.031949,서울
artist,슈퍼주니어,청국장서갈비,restaurant,은혁의 사인이 있는 청국장 맛집,서울특별시 강남구 대치4동 선릉로 420,37.502464,127.050244,서울
artist,슈퍼주니어,오늘잡은안동갈비 신사점,restaurant,이특 사인이 있는 갈비 맛집,서울특별시 강남구 도산대로 25길 47,37.522528,127.025702,서울
artist,슈퍼주니어,심양 청담본점,restaurant,김희철의 사인이 있는 양꼬치 전문점,서울특별시 강남구 도산대로 408,37.523043,127.040229,서울
artist,슈퍼주니어,새벽집 청담동점,restaurant,SM엔터테인먼트 회식 장소,서울특별시 강남구 도산대로101길 6,37.525567,127.052825,서울
artist,슈퍼주니어,길버트버거앤프라이즈,restaurant,이특이 추천한 고구마튀김이 있는 햄버거집,서울특별시 강남구 도산대로15길 47,37.521227,127.023199,서울
artist,슈퍼주니어,카카오빈,cafe,동해가 다녀간 초콜릿 전문점,서울특별시 강남구 도산대로17길 43,37.521244,127.023614,서울
artist,슈퍼주니어,도쿄등심 압구정점,restaurant,규현이랑 김희철이 저녁 식사하러간 압구정 맛집,서울특별시 강남구 도산대로49길 9 스타크빌딩 3층 ,37.523312,127.037113,서울
artist,슈퍼주니어,솔빈덕,restaurant,김희철이 단골인 압구정 핫도그 맛집,서울특별시 강남구 도산대로51길 40,37.525666,127.038263,서울
artist,슈퍼주니어,영천영화 청담점,restaurant,이특 사인이 있는 소고기 맛집,서울특별시 강남구 도산대로90길 3 상민빌딩,37.523959,127.04957,서울
artist,슈퍼주니어,가인볼링장,playground,슈퍼주니어가 방문한 가인 볼링장,서울특별시 강남구 봉은사로114길 20 지하1.2층,37.513528,127.06527,서울
artist,슈퍼주니어,마법갈비 요술꼬치,restaurant,미우새 김희철 단골인 정준하식당,서울특별시 강남구 선릉로157길 26,37.526303,127.037756,서울
artist,슈퍼주니어,키쏘커피 파랑헌,cafe,슈퍼주니어 시원이 다녀간 카페,서울특별시 강남구 신사동 언주로164길 35-6,37.525624,127.036623,서울
artist,슈퍼주니어,오레노 유메,restaurant,"은혁, 려욱 사인이 있는 이자카야",서울특별시 강남구 압구정로2길 59,37.518062,127.021593,서울
artist,슈퍼주니어,우찌노 카레,restaurant,"은혁, 희철,신동이 4단계 매운맛 도전한 카레 집",서울특별시 강남구 압구정로50길 28 로데오현대아파트 상가동 1층 113호,37.5269,127.037328,서울
artist,슈퍼주니어,개그맨 정용국의 용곱창 강남본점,restaurant,슈퍼주니어 김희철의 단골 곱창집,서울특별시 강남구 언주로108길 8,37.508059,127.040297,서울
artist,슈퍼주니어,슈퍼집,restaurant,슈퍼주니어 규현이 다녀 간 강남 떡볶이 전문점,서울특별시 강남구 언주로130길 14,37.514856,127.036739,서울
artist,슈퍼주니어,뱃고동,restaurant,슈퍼주니어 동해가 다녀간 식당,서울특별시 강남구 언주로172길 54,37.526811,127.035831,서울
artist,슈퍼주니어,닭으로가 압구정본점,restaurant,"김희철, 이특, 은혁이랑 려욱이 간 닭갈비 식당",서울특별시 강남구 언주로172길 55,37.526902,127.038409,서울
artist,슈퍼주니어,란수사,restaurant,희철의 단골 맛집 란수사,서울특별시 강남구 언주로93길 14-3,37.503928,127.040588,서울
artist,슈퍼주니어,부로일,restaurant,은혁이 방문한 한우 오마카세 식당,서울특별시 강남구 청담동 압구정로60길 18 2층,37.526141,127.041676,서울
artist,슈퍼주니어,해몽,restaurant,슈퍼주니어 규현이 추천한 삼겹살 맛집,서울특별시 강남구 학동로41길 32,37.518086,127.036365,서울
artist,슈퍼주니어,양철북 강동구청점,restaurant,김희철이 간 박신혜 부모님이 운영하는 곱창집,서울특별시 강동구 성내로 62,37.528033,127.126682,서울
artist,슈퍼주니어,인정국물떡볶이,restaurant,슈퍼주니어 규현이 자주 배달 시켜먹는 곳,서울특별시 광진구 군자로 31-1,37.546008,127.070269,서울
artist,슈퍼주니어,MouseRabbit,cafe,슈퍼주니어 예성이 운영하는 마우스래빗카페,서울특별시 광진구 능동로11길 10,37.54217,127.071059,서울
artist,슈퍼주니어,카페 아르무아,cafe,예성이 운영하는 건대의 카페,서울특별시 광진구 동일로22길 117-27,37.541982,127.0709,서울
artist,슈퍼주니어,노룬산분식,restaurant,생활의 달인에도 소개된 규현의 잡채떡볶이 맛집,서울특별시 광진구 뚝섬로 491,37.536415,127.064777,서울
artist,슈퍼주니어,동대문곱창,restaurant,슈퍼주니어 이특의 단골 곱창집,서울특별시 광진구 뚝섬로27길 37,37.537485,127.065965,서울
artist,슈퍼주니어,크레파스 분식,restaurant,떡볶이 덕후 규현의 추천 떡볶이 맛집,서울특별시 광진구 자양로28길 22,37.542107,127.085417,서울
artist,슈퍼주니어,황순애 신토불이 떡볶이,restaurant,슈퍼주니어 규현이 팬들에게 자랑한 떡볶이 맛집,서울특별시 광진구 천호대로129길 15 102호,37.552514,127.090451,서울
artist,슈퍼주니어,애플하우스,restaurant,슈퍼주니어 규현이 추천한 추억의 떡볶이 맛집,서울특별시 동작구 동작대로27다길 29 2층,37.486251,126.980647,서울
artist,슈퍼주니어,오시오떡볶이,restaurant,떡볶이 덕후 규현이 추천한 떡볶이 맛집,서울특별시 동작구 양녕로 278-2,37.504036,126.949794,서울
artist,슈퍼주니어,다락,restaurant,규현이가 왔다 간 싸고 맛있는 떡볶이 집,서울특별시 마포구 도화2길 8,37.540019,126.948757,서울
artist,슈퍼주니어,또보겠지떡볶이집 붕붕허니비점,restaurant,떡볶이 매니아 규현이 방문한 즉석 떡볶이집,서울특별시 마포구 양화로19길 22-25,37.558924,126.92441,서울
artist,슈퍼주니어,홍대조폭떡볶이,restaurant,규현 떡볶이 투어에서 빠질 수 없는 맛집,서울특별시 마포구 어울마당로 60,37.550415,126.921338,서울
artist,슈퍼주니어,카우떡볶이,restaurant,규현이 먹고간 맛있는 떡볶이집,서울특별시 서대문구 이화여대길 88-21,37.559792,126.943919,서울
artist,슈퍼주니어,어머니와 아들,restaurant,김희철이 골목식당 홍탁집 찾아가 인증샷 올린 식당,서울특별시 서대문구 홍은중앙로 100-1,37.5993605,126.9486213,서울
artist,슈퍼주니어,산들해 양재점,restaurant,예성 인스타 모멘트에 올라온 한정식 식당,서울특별시 서초구 강남대로 213,37.483378,127.03498,서울
artist,슈퍼주니어,프로간장게장,restaurant,김희철이 직접 단골이라고 사인 남긴 간장게장 맛집,서울특별시 서초구 강남대로97길 9,37.514584,127.019097,서울
artist,슈퍼주니어,샤오짠 서초점,restaurant,헨리가 운영하고 있는 대만음식 맛집,서울특별시 서초구 반포대로21길 27 화원그랑빌 아파트상가 1층 108호,37.526194,127.037856,서울
artist,슈퍼주니어,잠원떡볶이,restaurant,배달도 가능한 규현의 잠원동 떡볶이 맛집,서울특별시 서초구 잠원로4길 45,37.513133,127.008549,서울
artist,슈퍼주니어,악어떡볶이,restaurant,떡볶이 애호가 규현이 인정한 맛집,서울특별시 성동구 마조로 33,37.560601,127.041073,서울
artist,슈퍼주니어,장가,restaurant,동해랑 헨리가 같이 간 성수동 중식집,서울특별시 성동구 성수이로7길 27 서울특별시숲코오롱디지탈타워,37.541821,127.05344,서울
artist,슈퍼주니어,Haru & Oneday,cafe,동해의 가족이 운영하는 카페,서울특별시 성동구 아차산로 92,37.544764,127.054202,서울
artist,슈퍼주니어,봇봇봇,cafe,예성이 방문한 로봇 테마 성수역 카페,서울특별시 성동구 아차산로9길 8,37.5447039,127.058278,서울
artist,슈퍼주니어,어니언 성수,cafe,은혁이 간 명란 바게트가 맛있는 카페,서울특별시 성동구 아차산로9길 8,37.544699,127.058206,서울
artist,슈퍼주니어,종로불돼지,restaurant,슈퍼주니어 신동의 사인이 있는 맛집,서울특별시 종로구 관철동 청계천로 67,37.568912,126.985043,서울
artist,슈퍼주니어,인사동마늘보쌈,restaurant,슈퍼주니어 신동이 다녀간 보쌈집,서울특별시 종로구 관훈동 인사동8길 12-5,37.573972,126.986138,서울
artist,슈퍼주니어,촌놈,restaurant,려욱이랑 은혁이 대학로의 꽃이라고 칭한 고기맛집,서울특별시 종로구 대학로8가길 48,37.582993,127.002401,서울
artist,슈퍼주니어,먹쉬돈나 삼청동점,restaurant,아는형님에서 공개된 규현의 달달한 떡볶이 가게,서울특별시 종로구 율곡로3길 74-7,37.578961,126.982483,서울
artist,슈퍼주니어,창신동매운족발,restaurant,은혁이 슈퍼주니어의 게스트하우스를 찍은 족발집,서울특별시 종로구 종로51길 23,37.573058,127.011665,서울
artist,슈퍼주니어,경복궁 만나분식,restaurant,규현이 방문한 할머니표 깻잎 떡볶이 만나분식,서울특별시 종로구 필운대로 9-2,37.577325,126.969103,서울
artist,슈퍼주니어,남대문실탄사격장,playground,슈퍼주니어 신동과 동해가 방문한 사격장,"서울특별시 중구 남대문시장길 25-8, 4층",37.5605491,126.9775087,서울
artist,슈퍼주니어,아이러브신당동,restaurant,슈퍼주니어 규현이 지나치지 못한 즉석 떡볶이집,서울특별시 중구 퇴계로76길 50,37.5632232,127.014772,서울
artist,슈퍼주니어,용마랜드,playground,대탈출 신동이 방문한 촬영지,서울특별시 중랑구 망우로70길 118 ,37.594468,127.105556,서울
artist,슈퍼주니어,고기청정,restaurant,이특이 방문한 사인이 있는 고깃집,인천광역시 서구 푸른로 15번길 14,37.524447,126.631478,인천
artist,슈퍼주니어,유리네식당,restaurant,군 휴가 때 규현이랑 려욱이 간 제주도 한식집,제주특별자치도 제주시 연북로 146,33.481385,126.497261,제주
artist,슈퍼주니어,독개물항,restaurant,슈퍼주니어 신동이 다녀간 맛집,제주특별자치도 제주시 한림읍 한림로 478,33.401839,126.251651,제주
artist,스트레이키즈,남이섬,playground,제9구역 시즌 4 2화 촬영지,강원도 춘천시 남산면 남이섬길 1,37.789935,127.52581,강원
artist,스트레이키즈,한국민속촌,playground,찾았다 스트레이 키즈 5화 촬영지,경기도 용인시 기흥구 민속촌로 90,37.260092,127.12036,경기
artist,스트레이키즈,광안리해수욕장,playground,스트레이키즈 승민이 인스타그램에 올린 장소,부산광역시 수영구 광안해변로 219,35.153308,129.118862,부산
artist,스트레이키즈,N서울타워,playground,스트레이키즈 미래일기 6화 촬영지,서울특별시 용산구 남산공원길 105,37.551168,126.98824,서울
artist,스트레이키즈,중앙고등학교,playground,바보라도 알아 MV 촬영지,서울특별시 종로구 창덕궁길 164,37.584081,126.986846,서울
artist,신화,평양냉면,restaurant,김동완이 브이앱을 한 냉면집,강원도 춘천시 영서로 3036,37.923227,127.7213573,강원
artist,신화,코미호미,cafe,전진이 덕화다방을 촬영한 카페,경기도 가평군 가평읍 호반로 1646,37.742166,127.510865,경기
artist,신화,신숙희진골막국수,restaurant,김동완이 팬들에게 추천한 막국수 맛집,경기도 가평군 상면 청군로 628,37.772183,127.378367,경기
artist,신화,둥지칼국수,restaurant,"김동완이 팬들에게 추천한 돈까스, 칼국수 맛집",경기도 가평군 청평면 경춘로 221-12,37.695722,127.382864,경기
artist,신화,달과 6펜스,cafe,김동완이 팬들에게 추천한 디저트카페,경기도 가평군 청평면 상지로 107,37.768941,127.464266,경기
artist,신화,동하돼지불백,restaurant,김동완이 팬들에게 추천한 돼지불백 맛집,경기도 가평군 청평면 하천리 247-2,37.75241,127.433486,경기
artist,신화,13애비뉴,restaurant,에릭이 또 오해영을 촬영한 레스토랑,경기도 성남시 수정구 심곡로 13,37.4492393,127.103625,경기
artist,신화,무궁화,restaurant,민우의 싸인이 있는 만두전골집,부산광역시 수영구 황령산로8번길 5,35.1496867,129.109327,부산
artist,신화,도봉산두부,restaurant,김동완이 팬들에게 추천한 두부 맛집,서울특별시 도봉구 도봉산길 73,37.686204,127.037355,서울
artist,신화,카츠미 홍대본점,restaurant,에릭의 싸인이 있는 규카츠 맛집,서울특별시 마포구 서교동 어울마당로 51,37.549645,126.920665,서울
artist,신화,연희동칼국수 본점,restaurant,김동완이 팬들에게 추천한 칼국수 맛집,서울특별시 서대문구 연희맛로 37,37.5681791,126.9307331,서울
artist,신화,우래옥,restaurant,김동완이 팬들에게 추천한 냉면집,서울특별시 중구 창경궁로 62-29,37.5681851,126.9987092,서울
artist,신화,난드르깡통구이,restaurant,전진과 동완이 배틀트립에서 방문한 흑돼지 맛집,제주특별자치도 서귀포시 안덕면 대평감산로 14,33.235967,126.36683,제주
artist,신화,더클리프,restaurant,전진과 동완이 배틀트립에서 방문한 펍 겸 카페,제주특별자치도 서귀포시 중문관광로 154-17,33.244267,126.415002,제주
artist,신화,성읍랜드,playground,전진과 동완이 배틀트립에서 방문한 테마파크,제주특별자치도 서귀포시 표선면 번영로 2650,33.398525,126.787606,제주
artist,싸이,한류 월드,playground,젠틀맨 뮤비 속 등장한 문화 단지,경기도 고양시 일산동구 장항동 1163,37.647893,126.75762,경기
artist,싸이,고양종합운동장,playground,싸이의 젠틀맨 뮤직비디오 장면 중 이곳 수영장에서 촬영되었습니다.,경기도 고양시 일산서구 중앙로 1601,37.67639,126.7431,경기
artist,싸이,원마운트,playground,싸이의 젠틀맨 뮤비에서 가인이 등장한 곳,경기도 고양시 일산서구 한류월드로 300,37.664347,126.754379,경기
artist,싸이,유가장,restaurant,무한도전에서 노홍철과 싸이가 방문한 맛집,경기도 여주시 세종로46번길 17-1,37.293748,127.633915,경기
artist,싸이,수영만 요트 경기장,playground,싸이의 대디 뮤비 촬영 장소,부산광역시 해운대구 해운대해변로 84,35.159456,129.139712,부산
artist,싸이,인터컨티넨탈 서울 코엑스,playground,싸이의 젠틀맨 뮤직비디오 촬영지,서울특별시 강남구 봉은사로 524,37.512502,127.058796,서울
artist,싸이,10꼬르소꼬모 카페 청담점,cafe,젠틀맨 뮤비의 전반부가 촬영된 장소,서울특별시 강남구 압구정로 416,37.526893,127.042391,서울
artist,싸이,마포대교,playground,젠틀맨 뮤비 속 화려한 분수 장소,서울특별시 영등포구 여의도동 84-5,37.533709,126.9367,서울
artist,싸이,서울도서관,playground,싸이의 젠틀맨 뮤비 속 춤추던 장소,서울특별시 중구 세종대로 110 ,37.566291,126.977931,서울
artist,싸이,서울 광장,playground,가수 싸이가 무료 공연으로 8만 명이 몰린 곳,서울특별시 중구 을지로 12,37.565594,126.978025,서울
artist,싸이,송도컨벤시아,playground,인천에 위치한 싸이 뮤직비디오 촬영지,인천광역시 연수구 센트럴로 123,37.389109,126.64613,인천
artist,싸이,국제업무지구역,station,싸이 '강남스타일' 뮤비에서 현아와 함께 춤을 추는 장소이다,인천광역시 연수구 인천타워대로 334,37.39981,126.6296,인천
artist,싸이,송도센트럴파크,playground,싸이의 강남 스타일의 배경이 된 곳,인천광역시 연수구 컨벤시아대로 160,37.3924167,126.639565,인천
artist,싸이,월미테마파크,playground,싸이가 힙합 가수 스눕 독과 방문 한 곳,인천광역시 중구 월미문화로 81,37.471305,126.59629,인천
artist,씨스타,비치대게,restaurant,씨스타도 체험한 속초 동명항 대게 맛집,강원도 속초시 중앙로 260,38.212705,128.596552,강원
artist,씨스타,다솔가든산골식당,restaurant,다솜이 북한산 등반 후에 즐겨 찾는 닭백숙 맛집,경기도 고양시 덕양구 북한산로618번길 17,37.663939,126.949969,경기
artist,씨스타,참한간장게장 팔당직영점,restaurant,소유가 남한강을 배경으로 먹은 힐링 양념게장,경기도 남양주시 와부읍 다산로 71,37.539533,127.256979,경기
artist,씨스타,본수원갈비,restaurant,먹방 천재 소유가 정복한 수원의 3대 갈비 맛집,경기도 수원시 팔달구 중부대로223번길 41,37.278051,127.040764,경기
artist,씨스타,순대지존,restaurant,소유가 순대 풀 코스를 즐겼던 수원의 순대곱창,"경기도 수원시 팔달구 팔달문로 20, B동 1층 69호",37.27762,127.019645,경기
