미디어타입,제목,장소명,장소타입,장소설명,주소,위도,경도,주소_지역명
show,런닝맨,청춘조개본점,restaurant,런닝맨 425회 새우구이 먹은 장소,경기도 시흥시 오이도로 199-1,37.343017,126.687101,경기
show,런닝맨,시흥오이도박물관,playground,런닝맨 425회 김병옥과 만난 장소,경기도 시흥시 오이도로 332,37.335465,126.690874,경기
show,런닝맨,아방리추어탕해물탕,restaurant,런닝맨 425회 추어탕 포장 한 장소,경기도 시흥시 오이도중앙로 36번길 6-3,37.345566,126.689053,경기
show,런닝맨,정성담 안양점,restaurant,472회 안양 편에 김종국의 설렁탕 맛집,경기도 안양시 동안구 관악대로 249,37.402294,126.950394,경기
show,런닝맨,명가돈까스,restaurant,472회 안양 편에 김종국의 추억이 담긴 돈가스집,경기도 안양시 만안구 장내로139번길 30,37.398991,126.922289,경기
show,런닝맨,시몬스 테라스점,playground,423회 서열 전쟁으로 멤버들 모두 모여 있던 곳,경기도 이천시 모가면 사실로 988,37.197657,127.446241,경기
show,런닝맨,롤킹롤러스케이트장,playground,런닝맨 447회 세 번째 미션 장소,경기도 파주시 교하로 910 해오름스퀘어 3층,37.727318,126.705407,경기
show,런닝맨,물빛하늘정원 본점,restaurant,런닝맨 404회에서 국보탕 먹은 곳,경기도 파주시 탄현면 새오리로 209-23,37.800868,126.687744,경기
show,런닝맨,지노카페,cafe,런닝맨 446회 데이트 & 미션 장소,경기도 파주시 탄현면 새오리로 211-31,37.800985,126.686346,경기
show,런닝맨,헤이리 예술마을,playground,런닝맨 452회 촬영장소,경기도 파주시 탄현면 헤이리마을길 70-21,37.788146,126.698883,경기
show,런닝맨,헤이리 하늘마당공원,playground,런닝맨 447회 네번째 데이트 장소,경기도 파주시 탄현면 헤이리마을길 70-21,37.791132,126.696865,경기
show,런닝맨,퍼스트가든,playground,런닝맨 432회 촬영 장소,경기도 파주시 탑삭골길 260 ,37.7321551,126.793933,경기
show,런닝맨,스피드파크,playground,런닝맨 447회 세 번째 데이트장소,경기도 파주시 파평면 청송로652번길 42-191,37.936149,126.872411,경기
show,런닝맨,웃다리문화촌,playground,런닝맨 403회 고립레이스 촬영 장소,경기도 평택시 서탄면 용소금각로 438-14,37.068806,127.00858,경기
show,런닝맨,평강랜드,playground,런닝맨 422회 촬영 장소,경기도 포천시 영북면 우물목길 171-18,38.04957,127.3039,경기
show,런닝맨,김해가야테마파크,playground,351회 '위험한 관광'의 레이스 최종 미션지,경상남도 김해시 가야테마길 161,35.250928,128.893085,경상
show,런닝맨,코리아 짚와이어,playground,런닝맨 400회 짚라인 이용한 곳,경상남도 하동군 금남면 경충로 493-9,34.98247,127.895974,경상
show,런닝맨,궁상각치우,restaurant,255회 초복의 여왕편에서 삼계탕을 둔 한판 대결한 곳,경상북도 경주시 다불로 105,35.872649,129.236626,경상
show,런닝맨,청도 읍성,playground,471회 청도 편에서 첫 번째 미션 한 곳,경상북도 청도군 화양읍 동상리,35.650217,128.707127,경상
show,런닝맨,마비정 벽화마을,playground,146회에 송편 레이스를 하던 곳,대구광역시 달성군 화원읍 마비정길 262-5,35.778975,128.541849,대구
show,런닝맨,오륙도 스카이워크,playground,런닝맨 421회 유리바닥 닦기 아르바이트 한 곳,부산광역시 남구 오륙도로 137,35.098046,129.123975,부산
show,런닝맨,초량 이바구길,playground,런닝맨 421회 이바구 자전거 아르바이트 한 곳,부산광역시 동구 초량동 865-48,35.116798,129.03657,부산
show,런닝맨,영진돼지국밥코스트코센텀점,restaurant,런닝맨 328회 돼지국밥 먹은 장소,부산광역시 수영구 구락로 86,35.174692,129.117415,부산
show,런닝맨,국제시장,playground,런닝맨 421회 난데없이 펼쳐진 불꽃 추격전 장소,부산광역시 중구 국제시장 2길 25,35.101577,129.028302,부산
show,런닝맨,원조밀면,restaurant,런닝맨 328회에서 국제시장 밀면 먹은 곳,부산광역시 중구 중구로 31-1,35.100716,129.027594,부산
show,런닝맨,새아침식당,restaurant,런닝맨 328회 해운대에서 조개구이 먹은 곳,부산광역시 해운대구 달맞이길62번길 28 새아침맛집,35.158847,129.170513,부산
show,런닝맨,알베르,cafe,런닝맨 438회 능력자vs에이스 대결 장소,서울특별시 강남구 강남대로102길 34,37.682245,126.792136,서울
show,런닝맨,도산공원,playground,런닝맨 440회에서 팀원을 정한 장소,서울특별시 강남구 도산대로45길 20 도산전시관,37.524491,127.035323,서울
show,런닝맨,봉밀가 강남구청점,restaurant,김종국팀이 평양냉면 먹은 장소,서울특별시 강남구 선릉로 664,37.515833,127.042273,서울
show,런닝맨,늘푸른목장 상암점,restaurant,런닝맨 451회 두 번째 미션 장소,서울특별시 마포구 매봉산로2길 15,37.578425,126.894991,서울
show,런닝맨,문화비축기지,playground,런닝맨 457회 오프닝 장소,서울특별시 마포구 증산로 87,37.571029,126.894111,서울
show,런닝맨,시골집청국장,restaurant,런닝맨 439회 유재석 팀이 청국장 먹은 장소,서울특별시 서초구 양재천로 109-20 1층,37.477604,127.039883,서울
show,런닝맨,우리옛돌박물관,playground,런닝맨 448회 오프닝 장소,서울특별시 성북구 대사관로13길 66,37.600825,126.990155,서울
show,런닝맨,카페 b,cafe,런닝맨 404회 오프닝 장소,서울특별시 성북구 보문로30길 71,37.590627,127.019654,서울
show,런닝맨,한상,restaurant,런닝맨 445회 식사 장소,서울특별시 성북구 화랑로 248,37.610266,127.056854,서울
show,런닝맨,와플덴 숙대정문점,cafe,"김종국, 전소민이 와플 먹은 곳",서울특별시 용산구 청파로47길 78,37.545073,126.966157,서울
show,런닝맨,핏제리아오,restaurant,런닝맨 404회 랍스타 피자 먹은 곳,"서울특별시 종로구 동숭길 86 2, 3층",37.582032,127.004275,서울
show,런닝맨,서울역사박물관,playground,런닝맨441회 꿀벌레이스 장소,서울특별시 종로구 새문안로 55,37.570537,126.970557,서울
show,런닝맨,용마랜드,playground,런닝맨 401회 연령고지 촬영 장소,서울특별시 중랑구 망우로70길 118 ,37.594468,127.105556,서울
show,런닝맨,장생포 고래문화마을,playground,350회 코끼리 코 돌고 신발 날리는 미션 한 곳,울산광역시 남구 장생포고래로 244,35.505806,129.381259,울산
show,런닝맨,삼목선착장,playground,런닝맨 399회 신시모도 가는 배를 탄 곳,인천광역시 중구 영종해안북로 847번길 55,37.498718,126.453866,인천
show,런닝맨,문차이나,restaurant,481회 인천 미식 로드 편 첫 번째 미션 한 곳,인천광역시 중구 차이나타운로 20,37.47746,126.619042,인천
show,런닝맨,미륵사지,playground,"런닝맨 405회 오프닝, 첫 번째 미션 장소",전라북도 익산시 금마면 기양리 32-7,36.012365,127.030613,전라
show,런닝맨,전주한옥마을,playground,런닝맨 330회 촬영 장소,전라북도 전주시 완산구 기린대로 99,35.81579,127.153349,전라
show,런닝맨,공산성,playground,런닝맨 405회 마지막 미션 장소,충청남도 공주시 웅진로 280,36.465013,127.12361,충청
show,런닝맨,궁남지,playground,런닝맨 405회 두 번째 미션 장소,충청남도 부여군 부여읍 궁남로 52,36.269619,126.91224,충청
show,런닝맨,의림지역사박물관,playground,런닝맨 450회 첫 번째 미션장소,충청북도 제천시 의림대로47길 7,37.176084,128.20926,충청
show,런닝맨,청풍호반케이블카,playground,런닝맨 450회 세번째 미션 장소,충청북도 제천시 청풍면 문화재길 166,37.001438,128.166611,충청
show,런닝맨,명암보트장,playground,162회 블록 드롭으로 높게 뜨는 미션을 했던 곳,충청북도 청주시 상당구 명암로 98번길 38,36.642867,127.512071,충청
show,맛남의광장,옥계휴게소(속초방향),playground,맛남의 광장 홍게라면이 있는 휴게소,강원도 강릉시 옥계면 동해고속도로 320,37.616209,129.060212,강원
show,맛남의광장,강릉오죽한옥마을,playground,맛남의 광장에서 머문 강릉 오죽 한옥마을,강원도 강릉시 죽헌동 885,37.776892,128.878025,강원
show,맛남의광장,여강재펜션,stay,맛남의 광장에서 방문한 여주 펜션,경기도 여주시 강천면 강문로 248,37.28745,127.682904,경기
show,맛남의광장,채움펜션,playground,맛남의 광장 용인 편 저녁식사 장소,경기도 용인시 처인구 포곡읍 포곡로272번길 19-11,37.277124,127.232364,경기
show,맛남의광장,키마리스,playground,맛남의 광장 남해 편에서 머문 펜션,경상남도 남해군 창선면 흥선로 1671-15,34.837617,128.049645,경상
show,맛남의광장,마리하우스,stay,맛남의 광장 군산 편에서 머무른 숙소,인천광역시 강화군 화도면 마니산로584번길 90,37.634213,126.441023,인천
show,맛남의광장,명사십리길104,stay,맛남의 광장 완도 편에서 방문한 펜션,전라남도 완도군 신지면 신리 815-16번지,34.326446,126.804363,전라
show,맛남의광장,제주올레여행자센터,playground,맛남의 광장에서 방문한 제주올레 여행자 센터,제주특별자치도 서귀포시 서귀동 중정로 22,33.247453,126.5587,제주
show,맛남의광장,이안재,playground,맛남의 광장 제주 편에서 머문 숙소,제주특별자치도 제주시 구좌읍 종달리 909,33.493276,126.900267,제주
show,맛있는 녀석들,현대장칼국수,restaurant,맛있는녀석들 244회 장칼국수 맛집,강원도 강릉시 임영로182번길 7-1,37.7574603,128.8926371,강원
show,맛있는 녀석들,강릉짬뽕순두부 동화가든 본점,restaurant,맛있는녀석들 244회 초당순두부 맛집,강원도 강릉시 초당순두부길77번길 15,37.791073,128.914624,강원
show,맛있는 녀석들,고선생 화덕생선구이,restaurant,맛있는녀석들 398회 화덕생선구이 맛집,강원도 강릉시 해안로 286 2층,37.751853,128.8760574,강원
show,맛있는 녀석들,간성동해반점,restaurant,맛있는녀석들 255회 중화요리 맛집,강원도 고성군 간성읍 간성로 62,38.379555,128.468265,강원
show,맛있는 녀석들,40년전통오미냉면,restaurant,227회 면선생 김준현이 먹은 고성 비빔냉면,강원도 고성군 토성면 아야진해변길 73,38.271868,128.555238,강원
show,맛있는 녀석들,40년전통오미냉면,restaurant,227회 면선생 김준현이 먹은 고성 비빔냉면,강원도 고성군 토성면 아야진해변길 73,38.271868,128.555238,강원
show,맛있는 녀석들,속초우리왕만두,restaurant,맛있는녀석들 255회 만두 맛집,강원도 속초시 동해대로 4223,38.1960874,128.5773336,강원
show,맛있는 녀석들,카페속초에살다,cafe,"맛있는녀석들 255회 아포가토아이스크림, 카페라떼 맛집",강원도 속초시 동해대로 4223,38.1960874,128.5773336,강원
show,맛있는 녀석들,동명항 생선숯불구이,restaurant,강원도 속초에 위치한 생선구이 맛집,강원도 속초시 번영로129번길 21,38.210904,128.586212,강원
show,맛있는 녀석들,요기국수김밥,restaurant,"맛있는녀석들 347회 다시마김밥, 홍게김밥, 어묵국수 맛집",강원도 속초시 조양로 102,38.1872445,128.5894724,강원
show,맛있는 녀석들,진양횟집,restaurant,맛있는 녀석들에 나온 물회와 오징어순대 전문점,강원도 속초시 청초호반로 318,38.202416,128.591885,강원
show,맛있는 녀석들,속초대게나라홍게마을,restaurant,맛있는 녀석들에 나온 대게와 킹크랩 전문점,강원도 속초시 해오름로 204,38.190466,128.600217,강원
show,맛있는 녀석들,대월오골계 숯불구이,restaurant,맛있는녀석들 324회 오골계숯불구이 맛집,강원도 양구군 국토정중앙면 춘양로 2725,38.0715099,127.9916344,강원
show,맛있는 녀석들,백토미가,restaurant,"맛있는녀석들 324회 시래기소갈비찜, 시래기소불고기 맛집",강원도 양구군 방산면 장거리길 17,38.2087606,127.9490554,강원
show,맛있는 녀석들,광주빛고을식당,restaurant,맛있는녀석들 255회 물곰탕/오징어볶음 맛집,강원도 양양군 강현면 낙산사로 47,38.1217838,128.6302125,강원
show,맛있는 녀석들,터미널기사님식당,restaurant,"맛있는녀석들 234회 순두부백반, 황태해장국, 고등어조림, 뚝배기불고기, 김치찌개 맛집",강원도 양양군 양양읍 양양로 29,38.0770404,128.6253078,강원
show,맛있는 녀석들,미소손짜장,restaurant,맛있는 녀석들 시청자들이 추천한 수타짜장 맛집,강원도 원주시 도말리길 47,37.340553,127.95667,강원
show,맛있는 녀석들,내대막국수,restaurant,맛있는녀석들 249회 막국수 맛집,강원도 철원군 갈말읍 내대1길 29-10 ,38.2015183,127.2976976,강원
show,맛있는 녀석들,솔향기,restaurant,맛있는녀석들 249회 손만두전골 맛집,강원도 철원군 동송읍 금학로 31-10,38.192878,127.226703,강원
show,맛있는 녀석들,춘천통나무집닭갈비,restaurant,맛있는 녀석들이 성훈과 닭갈비를 먹은 곳,강원도 춘천시 신북읍 신샘밭로 763,37.9330983,127.7933684,강원
show,맛있는 녀석들,온정리 닭갈비 금강막국수 본점,restaurant,맛있는녀석들 388회 숯불닭갈비 맛집,경기도 가평군 상면 수목원로 16,37.7723885,127.3711882,경기
show,맛있는 녀석들,솥뚜껑닭볶음탕,restaurant,맛있는녀석들 361회 솥뚜껑닭볶음탕 맛집,경기도 가평군 설악면 어비산길 130-18 올림픽밸리,37.596542,127.5058117,경기
show,맛있는 녀석들,능곡할머니북어탕,restaurant,맛있는녀석들 287회 북어탕 맛집,경기도 고양시 덕양구 토당로 66-15,37.6215923,126.8189779,경기
show,맛있는 녀석들,옥합콩국수,restaurant,맛있는 녀석들에 나온 콩국수 전문점,경기도 고양시 덕양구 호국로 1619,37.695796,126.901845,경기
show,맛있는 녀석들,싹쓰리솥뚜껑김치삼겹살,restaurant,맛있는녀석들 328회 솥뚜껑삼겹살 맛집,경기도 고양시 일산동구 강송로73번길 7-17,37.6459272,126.7906416,경기
