Name,Category,Score,Review_Num,Link,Addr
메이샤1990,일식,4.8,60,https://place.map.kakao.com/1755582594,"
강원특별자치도 춘천시 춘천로151번길 19 마동 1층 502호
(지번) 운교동 170-3
"
감자유원지,한식,4.0,603,https://place.map.kakao.com/331311679,"
강원특별자치도 강릉시 경강로2115번길 7 1-3층
(지번) 임당동 103-12
"
샘밭막국수 본점,국수,3.6,2228,https://place.map.kakao.com/11148226,"
강원특별자치도 춘천시 신북읍 신샘밭로 644
(지번) 신북읍 천전리 118-23
"
진미막국수,국수,4.1,890,https://place.map.kakao.com/8092885,"
강원특별자치도 속초시 설악금강대교로 46-1 1층
(지번) 청호동 1346-8
"
카페 뤼미에르,카페,3.7,416,https://place.map.kakao.com/1842226063,"
강원특별자치도 강릉시 창해로14번길 18
(지번) 견소동 287-7
"
동명항대게마을,"게,대게",4.0,3893,https://place.map.kakao.com/7815464,"
강원특별자치도 속초시 영랑해안길 7 1, 2층
(지번) 동명동 1-108
"
태기산막국수,국수,4.3,59,https://place.map.kakao.com/10783591,"
강원특별자치도 원주시 소초면 장수1로 301 1층
(지번) 소초면 수암리 1361-2
"
쿠우쿠우 원주혁신점,해산물뷔페,3.5,156,https://place.map.kakao.com/554413182,"
강원특별자치도 원주시 황금로 34 3층 301~306호
(지번) 반곡동 1905-9
"
삼고정문,한식,3.9,840,https://place.map.kakao.com/26035452,"
강원특별자치도 삼척시 새천년도로 673-1 2층
(지번) 우지동 19
"
도자기별,카페,3.9,99,https://place.map.kakao.com/707546058,"
강원특별자치도 고성군 토성면 토성로 68 2-3층
(지번) 토성면 봉포리 189
"
실비막국수,국수,4.1,301,https://place.map.kakao.com/10612507,"
강원특별자치도 춘천시 소양고개길 25 1층
(지번) 소양로2가 127-1
"
덕취원 다이닝라운지,중국요리,3.6,7,https://place.map.kakao.com/21447628,"
강원특별자치도 동해시 동굴로 65
(지번) 천곡동 1008-14
"
버드나무브루어리,"호프,요리주점",4.3,592,https://place.map.kakao.com/27152913,"
강원특별자치도 강릉시 경강로 1961
(지번) 홍제동 93-8
"
육림닭강정,닭강정,3.4,457,https://place.map.kakao.com/27273000,"
강원특별자치도 춘천시 소양고개길 46 1층
(지번) 요선동 212-2
"
40년전통오미냉면,냉면,3.9,219,https://place.map.kakao.com/23794733,"
강원특별자치도 고성군 토성면 아야진해변길 73 1층
(지번) 토성면 아야진리 45
"
칡산에 본점,"족발,보쌈",3.7,3,https://place.map.kakao.com/9485552,"
강원특별자치도 원주시 금불4길 25-5 1층
(지번) 단계동 825-2
"
9남매두부집,두부전문점,4.2,871,https://place.map.kakao.com/18636898,"
강원특별자치도 강릉시 초당원길 63-2 1층
(지번) 초당동 246-1
"
함밭식당,"육류,고기",4.4,47,https://place.map.kakao.com/8148623,"
강원특별자치도 횡성군 횡성읍 섬강로 88 1층
(지번) 횡성읍 북천리 205-9
"
만석닭강정 엑스포본점,닭강정,2.9,627,https://place.map.kakao.com/17362743,"
강원특별자치도 속초시 청초호반로 72 1층
(지번) 조양동 1549-2
"
대동면옥 본점,냉면,3.8,166,https://place.map.kakao.com/8455368,"
강원특별자치도 강릉시 주문진읍 연주로 438 1층
(지번) 주문진읍 주문리 326-5
"
라운드어바웃 동해,디저트카페,4.8,117,https://place.map.kakao.com/390658344,"
강원특별자치도 동해시 발한로 220 1층
(지번) 발한동 31-23
"
송도물회,회,4.1,160,https://place.map.kakao.com/7957238,"
강원특별자치도 속초시 중앙부두길 63 1층
(지번) 중앙동 468-34
"
스퀘어루트 고성점,카페,3.2,164,https://place.map.kakao.com/1911264678,"
강원특별자치도 고성군 죽왕면 가향길 2-7
(지번) 죽왕면 가진리 275
"
건도리횟집,회,3.2,1907,https://place.map.kakao.com/1396093285,"
강원특별자치도 강릉시 창해로 427 1-2층
(지번) 강문동 304-3
"
