Name,Category,Score,Review_Num,Link,Addr
카페우드진,커피전문점,3.9,226,https://place.map.kakao.com/1688973510,"
서울 강서구 마곡중앙6로 45 리더스퀘어마곡 1층 113호
(지번) 마곡동 772-5
"
쯔루하시후게츠 명동점,퓨전일식,4.0,1208,https://place.map.kakao.com/21396812,"
서울 중구 명동8길 21-5 2층
(지번) 명동2가 32-27
"
땅코참숯구이 연다라역삼점,"육류,고기",4.1,119,https://place.map.kakao.com/826926971,"
서울 강남구 도곡로7길 28
(지번) 역삼동 835
"
삿뽀로 방이점,일식집,3.8,85,https://place.map.kakao.com/11418974,"
서울 송파구 오금로11길 7 제이타워빌딩 2층
(지번) 방이동 24-3
"
스타벅스 홍대역점,커피전문점,3.4,49,https://place.map.kakao.com/22105109,"
서울 마포구 양화로 165 상진빌딩 1층
(지번) 동교동 159-1
"
가원,중국요리,3.9,173,https://place.map.kakao.com/10119922,"
서울 마포구 월드컵로 65 망원양경회관 1층 101호
(지번) 망원동 386-2
"
송화산시도삭면 2호점,중국요리,4.2,877,https://place.map.kakao.com/610799971,"
서울 광진구 아차산로30길 33 1층
(지번) 자양동 6-63
"
평양냉면,냉면,3.7,88,https://place.map.kakao.com/13323543,"
서울 동대문구 홍릉로 14-3 1층
(지번) 청량리동 299
"
만강 수서점,"해물,생선",2.8,27,https://place.map.kakao.com/1629588496,"
서울 강남구 밤고개로21길 81 1~3층
(지번) 율현동 536
"
장수촌 풍천장어직판장,장어,3.4,56,https://place.map.kakao.com/221545425,"
서울 종로구 삼일대로17길 8 1층
(지번) 관철동 7-5
"
영일만,회,4.0,147,https://place.map.kakao.com/8496960,"
서울 동작구 남부순환로271길 27 1층
(지번) 사당동 1040-32
"
맥심플랜트,카페,4.4,503,https://place.map.kakao.com/711864705,"
서울 용산구 이태원로 250 지하1-2층, 1-3층
(지번) 한남동 683-140
"
진대감 선릉점,"육류,고기",4.7,2001,https://place.map.kakao.com/26565017,"
서울 강남구 테헤란로70길 25 101호
(지번) 대치동 895-11
"
명동함흥면옥 본점,냉면,3.5,172,https://place.map.kakao.com/7871208,"
서울 중구 명동10길 35-19
(지번) 명동2가 26-1
"
참치공방 종각본점,참치회,3.8,232,https://place.map.kakao.com/10311622,"
서울 종로구 종로9길 8 1층
(지번) 인사동 263
"
스케줄 합정,양식,3.2,2547,https://place.map.kakao.com/196078294,"
서울 마포구 양화로6길 33 홍타운 1층
(지번) 서교동 394-17
"
난랑 서초점,중국요리,3.7,162,https://place.map.kakao.com/12754010,"
서울 서초구 서운로 32 우진빌딩 1층
(지번) 서초동 1356-2
"
청와옥 본점,순대,3.5,1323,https://place.map.kakao.com/1677426767,"
서울 송파구 위례성대로 48 반도빌딩 1층 102호
(지번) 방이동 177-3
"
서울부띠끄,양식,3.2,493,https://place.map.kakao.com/1981716686,"
서울 중구 만리재로 209-1
(지번) 만리동1가 62-1
"
밤을걷는선비,"호프,요리주점",4.0,178,https://place.map.kakao.com/2016997121,"
서울 강남구 강남대로118길 11 지하1층
(지번) 논현동 182-29
"
승남집,"육류,고기",4.5,558,https://place.map.kakao.com/2039301214,"
서울 영등포구 영중로4길 9-4 1-2층
(지번) 영등포동3가 21-3
"
