Name,Category,Score,Review_Num,Link,Addr
코끼리아구찜 본점,아구,3.5,58,https://place.map.kakao.com/19025124,"
광주 서구 금화로73번길 2-1
(지번) 금호동 758-15
"
마장동고기집(광주신세계점),음식점,4.5,39,https://place.map.kakao.com/342326204,"
광주 서구 죽봉대로 39
(지번) 화정동 176-2
"
으뜸원한우식육점,"육류,고기",3.8,91,https://place.map.kakao.com/19244318,"
광주 서구 내방로 280 1층
(지번) 내방동 474
"
남부아구찜,아구,3.3,66,https://place.map.kakao.com/10191303,"
광주 광산구 첨단중앙로181번길 5 1층
(지번) 월계동 758-4
"
윤가네생태탕,"해물,생선",4.2,8,https://place.map.kakao.com/20307457,"
광주 광산구 선운로20번길 12 1층
(지번) 선암동 680
"
제일반점,중국요리,3.2,30,https://place.map.kakao.com/10722147,"
광주 동구 구성로 174
(지번) 금남로5가 147-7
"
바든바든,"스테이크,립",4.4,94,https://place.map.kakao.com/2028310429,"
광주 광산구 수완로9번길 3 1층
(지번) 신가동 1144
"
전라도미가,한식,4.8,34,https://place.map.kakao.com/702182462,"
광주 동구 필문대로191번길 19 1층
(지번) 산수동 517-22
"
해뜰날 1호점,회,2.9,29,https://place.map.kakao.com/27059063,"
광주 북구 저불로 81 1층
(지번) 용봉동 1354-1
"
깡다구 동천본점,"호프,요리주점",5.0,5,https://place.map.kakao.com/1577603881,"
광주 서구 유림로98번길 37
(지번) 동천동 634
"
수림숯불갈비,갈비,3.9,56,https://place.map.kakao.com/15983608,"
광주 북구 동문대로 387-2
(지번) 문흥동 13-6
"
제주오롯이 수완지구 본점,"육류,고기",3.2,538,https://place.map.kakao.com/234275556,"
광주 광산구 도천남길 38-79 1-2층
(지번) 도천동 351-29
"
미가,한식,4.4,12,https://place.map.kakao.com/16314020,"
광주 광산구 송정로 6 1층
(지번) 송정동 998-9
"
