Name,Category,Score,Review_Num,Link,Addr,ADDR_area
일품참치,restaurant,4.4,12,https://place.map.kakao.com/11166181,대전 중구 보문로262번길 44 1층(지번) 대흥동 212-2,대전
달빛참치 대전유성점,restaurant,3.8,41,https://place.map.kakao.com/26343759,대전 유성구 온천로 26(지번) 봉명동 445-4,대전
원미면옥,restaurant,3.7,73,https://place.map.kakao.com/19163873,대전 동구 옻밭5길 140 1층(지번) 판암동 575-8,대전
형과아우 누룽지삼계탕&왕갈비탕 유성점,restaurant,3.6,25,https://place.map.kakao.com/767597209,대전 유성구 대덕대로590번길 12-7 1층(지번) 도룡동 395-7,대전
좋다,cafe,4.5,172,https://place.map.kakao.com/1115137708,대전 서구 갈마역로25번길 73 1층(지번) 갈마동 266-85,대전
라차우,restaurant,4.1,29,https://place.map.kakao.com/24123060,대전 유성구 노은서로76번길 51(지번) 노은동 516-12,대전
바질리코 관저점,restaurant,4.0,48,https://place.map.kakao.com/25985481,대전 서구 관저중로64번길 26 다다빌딩 3층 301호(지번) 관저동 1524,대전
프레시오네 신성점,cafe,3.8,104,https://place.map.kakao.com/1328515319,대전 유성구 유성대로 1180 가온빌딩 1층(지번) 신성동 541,대전
돼지깡장,restaurant,4.5,59,https://place.map.kakao.com/16744927,대전 서구 대덕대로 248 1층 103호(지번) 둔산동 1370,대전
온천손칼국수쭈꾸미,restaurant,3.8,17,https://place.map.kakao.com/27392262,대전 유성구 온천북로 61(지번) 봉명동 690-4,대전
유생촌 대전유성점,restaurant,3.7,69,https://place.map.kakao.com/27221731,대전 유성구 엑스포로 240 1층(지번) 원촌동 48-2,대전
호지국수,restaurant,4.3,78,https://place.map.kakao.com/1644581622,대전 유성구 신성로102번길 3 1층(지번) 신성동 125-21,대전
헤이스팅스,restaurant,3.9,386,https://place.map.kakao.com/1899885939,대전 서구 문정로112번길 52 1층(지번) 탄방동 811,대전
풍년한식뷔페,restaurant,4.0,1,https://place.map.kakao.com/1740102159,대전 유성구 계룡로141번길 13-1 1층(지번) 봉명동 548-7,대전
디블루메,cafe,4.8,264,https://place.map.kakao.com/1955073313,대전 중구 중앙로79번길 78 카페 디블루메(지번) 선화동 358-8,대전
립앤갈비 유천점,restaurant,4.4,226,https://place.map.kakao.com/26166944,대전 중구 태평로26번길 33 1층(지번) 유천동 313-5,대전
복수한우날고기정육식당,restaurant,4.0,13,https://place.map.kakao.com/9042377,대전 유성구 대정남로 26 1층(지번) 대정동 251,대전
매봉식당,restaurant,3.7,1028,https://place.map.kakao.com/16424517,대전 대덕구 계족로664번길 113 1층(지번) 법동 189-10,대전
원조태평소국밥 유성점,restaurant,3.9,708,https://place.map.kakao.com/24324371,대전 유성구 문화원로 140 1층(지번) 봉명동 676-3,대전
조기종의향미각 용문점,restaurant,4.1,498,https://place.map.kakao.com/19313641,대전 서구 도산로 335 1층(지번) 용문동 275-3,대전
대전송촌동맛집우시장,restaurant,3.8,37,https://place.map.kakao.com/8026339,대전 대덕구 송촌북로19번길 22 1층(지번) 중리동 495-6,대전
야키토리잔잔 대전봉명점,restaurant,4.1,397,https://place.map.kakao.com/2108648381,대전 유성구 온천북로33번길 21-30 1층(지번) 봉명동 629-4,대전
모루,cafe,3.6,246,https://place.map.kakao.com/14575281,대전 서구 둔산남로9번길 29(지번) 둔산동 1202,대전
황제명태본가 직영점,restaurant,3.7,21,https://place.map.kakao.com/1306159369,대전 중구 유천로 57 1층(지번) 유천동 212-3,대전
오꼬숑,cafe,5.0,6,https://place.map.kakao.com/964719712,대전 동구 대전로807번길 52 1층(지번) 중동 56-5,대전
백마강참숯민물장어 유성점,restaurant,4.0,54,https://place.map.kakao.com/7893813,대전 유성구 도안대로567번길 3(지번) 봉명동 558-5,대전
고기명작 반석점,restaurant,3.8,476,https://place.map.kakao.com/1992277075,대전 유성구 반석로12번길 20 1층(지번) 반석동 628-6,대전
한마음정육식당 엑스포점,restaurant,4.5,0,https://place.map.kakao.com/1116234868,대전 유성구 문지로299번길 106 1층(지번) 문지동 651-1,대전
교동면옥 대전구암점,restaurant,3.9,88,https://place.map.kakao.com/585626915,대전 유성구 월드컵대로 289 2층(지번) 구암동 620-5,대전
우리칼국수,restaurant,4.7,216,https://place.map.kakao.com/8467030,대전 중구 대종로505번길 19 1층(지번) 선화동 59-1,대전
강경불고기 대전정부청사점,restaurant,5.0,85,https://place.map.kakao.com/378606057,대전 서구 만년로68번길 45 101호(지번) 만년동 362,대전
소리,restaurant,4.9,122,https://place.map.kakao.com/265114575,대전 서구 대덕대로234번길 46 1층 102호(지번) 둔산동 1309,대전
두탭스,restaurant,4.5,26,https://place.map.kakao.com/1676142051,대전 중구 중앙로130번길 37-14 1층(지번) 대흥동 218-4,대전
비워터,cafe,5.0,68,https://place.map.kakao.com/1101945551,대전 중구 대흥로175번길 17 1층(지번) 대흥동 96-1,대전
한미당,restaurant,4.6,15,https://place.map.kakao.com/1261339552,대전 유성구 용계로94번길 110-18 1-2층(지번) 용계동 165-9,대전
정통집 둔산점,restaurant,3.9,17,https://place.map.kakao.com/1251367005,대전 서구 대덕대로185번길 57 1층(지번) 둔산동 1099,대전
풀잎채한상,restaurant,4.2,275,https://place.map.kakao.com/319627650,대전 서구 둔산로123번길 21 엠시티타워 1층(지번) 둔산동 1407,대전
진웨이성 대전점,restaurant,4.9,41,https://place.map.kakao.com/1699661542,대전 유성구 계룡로74번길 55 1층(지번) 봉명동 556-21,대전
백마강참숯민물장어 유성점,restaurant,4.0,54,https://place.map.kakao.com/7893813,대전 유성구 도안대로567번길 3(지번) 봉명동 558-5,대전
고기명작 반석점,restaurant,3.8,476,https://place.map.kakao.com/1992277075,대전 유성구 반석로12번길 20 1층(지번) 반석동 628-6,대전
한마음정육식당 엑스포점,restaurant,4.5,0,https://place.map.kakao.com/1116234868,대전 유성구 문지로299번길 106 1층(지번) 문지동 651-1,대전
교동면옥 대전구암점,restaurant,3.9,88,https://place.map.kakao.com/585626915,대전 유성구 월드컵대로 289 2층(지번) 구암동 620-5,대전
우리칼국수,restaurant,4.7,216,https://place.map.kakao.com/8467030,대전 중구 대종로505번길 19 1층(지번) 선화동 59-1,대전
강경불고기 대전정부청사점,restaurant,5.0,85,https://place.map.kakao.com/378606057,대전 서구 만년로68번길 45 101호(지번) 만년동 362,대전
소리,restaurant,4.9,122,https://place.map.kakao.com/265114575,대전 서구 대덕대로234번길 46 1층 102호(지번) 둔산동 1309,대전
두탭스,restaurant,4.5,26,https://place.map.kakao.com/1676142051,대전 중구 중앙로130번길 37-14 1층(지번) 대흥동 218-4,대전
비워터,cafe,5.0,68,https://place.map.kakao.com/1101945551,대전 중구 대흥로175번길 17 1층(지번) 대흥동 96-1,대전
한미당,restaurant,4.6,15,https://place.map.kakao.com/1261339552,대전 유성구 용계로94번길 110-18 1-2층(지번) 용계동 165-9,대전
정통집 둔산점,restaurant,3.9,17,https://place.map.kakao.com/1251367005,대전 서구 대덕대로185번길 57 1층(지번) 둔산동 1099,대전
풀잎채한상,restaurant,4.2,275,https://place.map.kakao.com/319627650,대전 서구 둔산로123번길 21 엠시티타워 1층(지번) 둔산동 1407,대전
진웨이성 대전점,restaurant,4.9,41,https://place.map.kakao.com/1699661542,대전 유성구 계룡로74번길 55 1층(지번) 봉명동 556-21,대전
구구전복삼계탕,restaurant,4.6,17,https://place.map.kakao.com/17857670,대전 대덕구 비래서로81번길 2(지번) 비래동 151-13,대전
구들마루 본점,restaurant,4.4,127,https://place.map.kakao.com/7860058,대전 서구 정림로65번길 32-10 1층(지번) 정림동 570,대전
굣간,restaurant,4.8,51,https://place.map.kakao.com/1613298810,대전 중구 중앙로130번길 44 1층(지번) 대흥동 249-1,대전
바른초밥 둔산점,restaurant,5.0,40,https://place.map.kakao.com/664089248,대전 서구 둔산남로 93 지안빌딩 1층(지번) 둔산동 1425,대전
의정부아우네 부대찌개,restaurant,4.2,74,https://place.map.kakao.com/11295665,대전 중구 목중로 39(지번) 목동 47-16,대전
후포리붉은대게,restaurant,4.3,23,https://place.map.kakao.com/1545663468,대전 서구 용소로12번길 24(지번) 도안동 1646,대전
너와집백합샤브샤브 만년점,restaurant,4.3,28,https://place.map.kakao.com/554781940,대전 서구 둔산대로117번길 7 1층(지번) 만년동 373,대전
관저당,cafe,4.7,175,https://place.map.kakao.com/1022387707,대전 서구 구봉산북로21번길 11 1층(지번) 관저동 1963-6,대전
최부자할매원조강릉집 탄방점,restaurant,4.1,46,https://place.map.kakao.com/20380825,대전 서구 계룡로509번길 7 시티빌1차 1층 104층(지번) 탄방동 610,대전
공주칼국수쭈꾸미마당 오류동본점,restaurant,3.5,72,https://place.map.kakao.com/8750842,대전 중구 계룡로 860-15(지번) 오류동 149-7,대전
공릉동닭한마리 유성점,restaurant,4.8,98,https://place.map.kakao.com/1018657769,대전 유성구 문화원로 141 1층 101호(지번) 봉명동 666-1,대전
기력민물장어 1호점,restaurant,4.5,31,https://place.map.kakao.com/733758729,대전 유성구 반석로12번안길 16-12 1층(지번) 반석동 630-3,대전
삐아또,restaurant,3.9,226,https://place.map.kakao.com/12468648,대전 중구 중앙로156번길 28 1층(지번) 은행동 144-1,대전
여수게장백반 본점,restaurant,3.7,65,https://place.map.kakao.com/9250960,대전 중구 충무로86번길 3(지번) 대사동 95-13,대전
어화,restaurant,4.0,223,https://place.map.kakao.com/21548824,대전 유성구 온천서로 55 1층(지번) 장대동 365-3,대전
인생횟집,restaurant,4.3,13,https://place.map.kakao.com/2136605845,대전 서구 만년남로3번길 5 1층 인생횟집(지번) 만년동 276,대전
우츠,restaurant,3.9,229,https://place.map.kakao.com/536909440,대전 서구 갈마역로25번길 35 1층(지번) 갈마동 876,대전
마당칼국수,restaurant,5.0,18,https://place.map.kakao.com/347424407,대전 중구 중앙로79번길 27 1층(지번) 선화동 374-3,대전
숯골원조냉면식당,restaurant,3.5,21,https://place.map.kakao.com/21336299,대전 유성구 신성로 122(지번) 신성동 166-1,대전
대손관 대전둔산점,restaurant,4.3,94,https://place.map.kakao.com/1744003498,대전 서구 둔산서로 3 선우빌딩 1층(지번) 둔산동 1248,대전
유성옥 도룡점,restaurant,4.4,143,https://place.map.kakao.com/248643861,대전 유성구 엑스포로123번길 34 1층(지번) 도룡동 4-8,대전
스타벅스 대전신탄진DT점,cafe,4.0,29,https://place.map.kakao.com/577886870,대전 대덕구 대덕대로 1544(지번) 석봉동 309-10,대전
하츠코이,restaurant,4.0,12,https://place.map.kakao.com/23610411,대전 서구 둔산중로40번길 19 2층(지번) 둔산동 1447,대전
여수게장백반 본점,restaurant,3.7,65,https://place.map.kakao.com/9250960,대전 중구 충무로86번길 3(지번) 대사동 95-13,대전
어화,restaurant,4.0,223,https://place.map.kakao.com/21548824,대전 유성구 온천서로 55 1층(지번) 장대동 365-3,대전
인생횟집,restaurant,4.3,13,https://place.map.kakao.com/2136605845,대전 서구 만년남로3번길 5 1층 인생횟집(지번) 만년동 276,대전
우츠,restaurant,3.9,229,https://place.map.kakao.com/536909440,대전 서구 갈마역로25번길 35 1층(지번) 갈마동 876,대전
마당칼국수,restaurant,5.0,18,https://place.map.kakao.com/347424407,대전 중구 중앙로79번길 27 1층(지번) 선화동 374-3,대전
숯골원조냉면식당,restaurant,3.5,21,https://place.map.kakao.com/21336299,대전 유성구 신성로 122(지번) 신성동 166-1,대전
대손관 대전둔산점,restaurant,4.3,94,https://place.map.kakao.com/1744003498,대전 서구 둔산서로 3 선우빌딩 1층(지번) 둔산동 1248,대전
유성옥 도룡점,restaurant,4.4,143,https://place.map.kakao.com/248643861,대전 유성구 엑스포로123번길 34 1층(지번) 도룡동 4-8,대전
스타벅스 대전신탄진DT점,cafe,4.0,29,https://place.map.kakao.com/577886870,대전 대덕구 대덕대로 1544(지번) 석봉동 309-10,대전
하츠코이,restaurant,4.0,12,https://place.map.kakao.com/23610411,대전 서구 둔산중로40번길 19 2층(지번) 둔산동 1447,대전
류근선의 진국설렁탕,restaurant,4.0,41,https://place.map.kakao.com/10360894,대전 중구 동서대로 1199 1층(지번) 태평동 410-40,대전
원어참치,restaurant,3.7,3,https://place.map.kakao.com/19511799,대전 중구 대흥로165번길 40 1층(지번) 대흥동 6-4,대전
배부른생오리 본점,restaurant,4.5,14,https://place.map.kakao.com/17269767,대전 중구 계백로 1620 2층(지번) 유천동 186-1,대전
원조태평소국밥 갈마점,restaurant,3.8,155,https://place.map.kakao.com/532492835,대전 서구 신갈마로 179 1층(지번) 갈마동 337-5,대전
설빙 대전시청점,cafe,3.5,25,https://place.map.kakao.com/24662146,대전 서구 문정로 82 2층(지번) 탄방동 750,대전
짬뽕지존 둔산점,restaurant,3.5,223,https://place.map.kakao.com/27504649,대전 서구 둔산서로 13 나운빌딩(지번) 둔산동 1252,대전
양사싯골,restaurant,3.6,52,https://place.map.kakao.com/9234826,대전 유성구 유성대로1366번길 15-36 1층(지번) 방현동 41-2,대전
영춘모찌,cafe,4.9,86,https://place.map.kakao.com/25130651,대전 중구 중교로 40 1층(지번) 대흥동 452-65,대전
하레하레 도안점,cafe,3.9,302,https://place.map.kakao.com/766701239,대전 서구 원도안로26번길 13 1-3층(지번) 도안동 1640,대전
왕실전골칼국수,restaurant,4.6,30,https://place.map.kakao.com/21337194,대전 대덕구 계족산로36번길 67 1층(지번) 송촌동 482-1,대전
로충칭마라탕 궁동점,restaurant,4.2,75,https://place.map.kakao.com/1654714,대전 유성구 대학로151번길 51 2층(지번) 궁동 399-9,대전
노은동진미오겹살 본점,restaurant,4.6,104,https://place.map.kakao.com/891655810,대전 유성구 은구비남로33번길 13-22 1층(지번) 지족동 906-2,대전
진신,restaurant,4.1,86,https://place.map.kakao.com/804396779,대전 유성구 원신흥로55번길 66-25 1층(지번) 원신흥동 508-9,대전
다해원,restaurant,4.5,104,https://place.map.kakao.com/21438437,대전 동구 계족로512번길 22 1층(지번) 용전동 46-2,대전
백선당찜닭 탄방본점,restaurant,3.9,1331,https://place.map.kakao.com/1704216412,대전 서구 둔산중로14번길 35 1층(지번) 탄방동 721,대전
복사꽃피는집 대전점,restaurant,3.8,434,https://place.map.kakao.com/1319614166,대전 유성구 원계산로 238-34 1층(지번) 계산동 305-10,대전
목동칼국수 목동점,restaurant,4.7,133,https://place.map.kakao.com/18260027,대전 중구 목중로19번길 76 1층(지번) 목동 21-19,대전
만포분식,restaurant,3.8,101,https://place.map.kakao.com/10343348,대전 동구 한남로7번길 89 만포분식(지번) 홍도동 72-32,대전
오리사랑,restaurant,4.0,47,https://place.map.kakao.com/8492385,대전 대덕구 계족산로81번길 39(지번) 송촌동 465-7,대전
올래국수 상대본점,restaurant,3.9,313,https://place.map.kakao.com/23182716,대전 유성구 월드컵대로290번길 1 1층(지번) 상대동 440-8,대전
정식당 3호점,restaurant,4.0,5,https://place.map.kakao.com/19606241,대전 중구 계백로 1548 1층(지번) 유천동 328-12,대전
